X,Y,FID
678703.94,3360705.37,26025
678703.94,3359705.37,26026
678703.94,3358705.37,26027
678703.94,3357705.37,26028
678703.94,3356705.37,26029
678703.94,3355705.37,26030
678703.94,3354705.37,26031
678703.94,3353705.37,26032
678703.94,3352705.37,26033
678703.94,3351705.37,26034
678703.94,3350705.37,26035
678703.94,3349705.37,26036
678703.94,3348705.37,26037
678703.94,3347705.37,26038
678703.94,3346705.37,26039
678703.94,3345705.37,26040
678703.94,3344705.37,26041
678703.94,3343705.37,26042
678703.94,3342705.37,26043
678703.94,3341705.37,26044
678703.94,3340705.37,26045
678703.94,3339705.37,26046
678703.94,3338705.37,26047
678703.94,3337705.37,26048
678703.94,3336705.37,26049
678703.94,3335705.37,26050
678703.94,3334705.37,26051
678703.94,3333705.37,26052
678703.94,3332705.37,26053
678703.94,3331705.37,26054
678703.94,3330705.37,26055
678703.94,3329705.37,26056
678703.94,3328705.37,26057
678703.94,3327705.37,26058
678703.94,3326705.37,26059
678703.94,3325705.37,26060
678703.94,3324705.37,26061
678703.94,3323705.37,26062
678703.94,3322705.37,26063
678703.94,3321705.37,26064
678703.94,3320705.37,26065
678703.94,3319705.37,26066
678703.94,3318705.37,26067
678703.94,3317705.37,26068
678703.94,3316705.37,26069
678703.94,3315705.37,26070
678703.94,3314705.37,26071
678703.94,3313705.37,26072
678703.94,3312705.37,26073
678703.94,3311705.37,26074
678703.94,3310705.37,26075
678703.94,3309705.37,26076
678703.94,3308705.37,26077
678703.94,3307705.37,26078
678703.94,3306705.37,26079
678703.94,3305705.37,26080
678703.94,3304705.37,26081
678703.94,3303705.37,26082
678703.94,3302705.37,26083
678703.94,3301705.37,26084
678703.94,3300705.37,26085
678703.94,3299705.37,26086
678703.94,3298705.37,26087
678703.94,3297705.37,26088
678703.94,3296705.37,26089
678703.94,3295705.37,26090
678703.94,3294705.37,26091
678703.94,3293705.37,26092
678703.94,3292705.37,26093
678703.94,3291705.37,26094
678703.94,3290705.37,26095
678703.94,3289705.37,26096
678703.94,3288705.37,26097
678703.94,3287705.37,26098
678703.94,3286705.37,26099
678703.94,3285705.37,26100
678703.94,3284705.37,26101
679703.94,3704705.37,26102
679703.94,3703705.37,26103
679703.94,3702705.37,26104
679703.94,3701705.37,26105
679703.94,3700705.37,26106
679703.94,3699705.37,26107
679703.94,3698705.37,26108
679703.94,3697705.37,26109
679703.94,3696705.37,26110
679703.94,3695705.37,26111
679703.94,3694705.37,26112
679703.94,3693705.37,26113
679703.94,3692705.37,26114
679703.94,3691705.37,26115
679703.94,3690705.37,26116
679703.94,3689705.37,26117
679703.94,3688705.37,26118
679703.94,3687705.37,26119
679703.94,3686705.37,26120
679703.94,3685705.37,26121
679703.94,3684705.37,26122
679703.94,3683705.37,26123
679703.94,3682705.37,26124
679703.94,3681705.37,26125
679703.94,3680705.37,26126
679703.94,3679705.37,26127
679703.94,3678705.37,26128
679703.94,3677705.37,26129
679703.94,3676705.37,26130
679703.94,3675705.37,26131
679703.94,3674705.37,26132
679703.94,3673705.37,26133
679703.94,3672705.37,26134
679703.94,3671705.37,26135
679703.94,3670705.37,26136
679703.94,3669705.37,26137
679703.94,3668705.37,26138
679703.94,3667705.37,26139
679703.94,3666705.37,26140
679703.94,3665705.37,26141
679703.94,3664705.37,26142
679703.94,3663705.37,26143
679703.94,3662705.37,26144
679703.94,3661705.37,26145
679703.94,3660705.37,26146
679703.94,3659705.37,26147
679703.94,3658705.37,26148
679703.94,3657705.37,26149
679703.94,3656705.37,26150
679703.94,3655705.37,26151
679703.94,3654705.37,26152
679703.94,3653705.37,26153
679703.94,3652705.37,26154
679703.94,3651705.37,26155
679703.94,3650705.37,26156
679703.94,3649705.37,26157
679703.94,3648705.37,26158
679703.94,3647705.37,26159
679703.94,3646705.37,26160
679703.94,3645705.37,26161
679703.94,3644705.37,26162
679703.94,3643705.37,26163
679703.94,3642705.37,26164
679703.94,3641705.37,26165
679703.94,3640705.37,26166
679703.94,3639705.37,26167
679703.94,3638705.37,26168
679703.94,3637705.37,26169
679703.94,3636705.37,26170
679703.94,3635705.37,26171
679703.94,3634705.37,26172
679703.94,3633705.37,26173
679703.94,3632705.37,26174
679703.94,3631705.37,26175
679703.94,3630705.37,26176
679703.94,3629705.37,26177
679703.94,3628705.37,26178
679703.94,3627705.37,26179
679703.94,3626705.37,26180
679703.94,3625705.37,26181
679703.94,3624705.37,26182
679703.94,3623705.37,26183
679703.94,3622705.37,26184
679703.94,3621705.37,26185
679703.94,3620705.37,26186
679703.94,3619705.37,26187
679703.94,3618705.37,26188
679703.94,3617705.37,26189
679703.94,3616705.37,26190
679703.94,3615705.37,26191
679703.94,3614705.37,26192
679703.94,3613705.37,26193
679703.94,3612705.37,26194
679703.94,3611705.37,26195
679703.94,3610705.37,26196
679703.94,3609705.37,26197
679703.94,3608705.37,26198
679703.94,3607705.37,26199
679703.94,3606705.37,26200
679703.94,3605705.37,26201
679703.94,3604705.37,26202
679703.94,3603705.37,26203
679703.94,3602705.37,26204
679703.94,3601705.37,26205
679703.94,3600705.37,26206
679703.94,3599705.37,26207
679703.94,3598705.37,26208
679703.94,3597705.37,26209
679703.94,3596705.37,26210
679703.94,3595705.37,26211
679703.94,3594705.37,26212
679703.94,3593705.37,26213
679703.94,3592705.37,26214
679703.94,3591705.37,26215
679703.94,3590705.37,26216
679703.94,3589705.37,26217
679703.94,3588705.37,26218
679703.94,3587705.37,26219
679703.94,3586705.37,26220
679703.94,3585705.37,26221
679703.94,3584705.37,26222
679703.94,3583705.37,26223
679703.94,3582705.37,26224
679703.94,3581705.37,26225
679703.94,3580705.37,26226
679703.94,3579705.37,26227
679703.94,3578705.37,26228
679703.94,3577705.37,26229
679703.94,3576705.37,26230
679703.94,3575705.37,26231
679703.94,3574705.37,26232
679703.94,3573705.37,26233
679703.94,3572705.37,26234
679703.94,3571705.37,26235
679703.94,3570705.37,26236
679703.94,3569705.37,26237
679703.94,3568705.37,26238
679703.94,3567705.37,26239
679703.94,3566705.37,26240
679703.94,3565705.37,26241
679703.94,3564705.37,26242
679703.94,3563705.37,26243
679703.94,3562705.37,26244
679703.94,3561705.37,26245
679703.94,3560705.37,26246
679703.94,3559705.37,26247
679703.94,3558705.37,26248
679703.94,3557705.37,26249
679703.94,3556705.37,26250
679703.94,3555705.37,26251
679703.94,3554705.37,26252
679703.94,3553705.37,26253
679703.94,3552705.37,26254
679703.94,3551705.37,26255
679703.94,3550705.37,26256
679703.94,3549705.37,26257
679703.94,3548705.37,26258
679703.94,3547705.37,26259
679703.94,3546705.37,26260
679703.94,3545705.37,26261
679703.94,3544705.37,26262
679703.94,3543705.37,26263
679703.94,3542705.37,26264
679703.94,3541705.37,26265
679703.94,3540705.37,26266
679703.94,3539705.37,26267
679703.94,3538705.37,26268
679703.94,3537705.37,26269
679703.94,3536705.37,26270
679703.94,3535705.37,26271
679703.94,3534705.37,26272
679703.94,3533705.37,26273
679703.94,3532705.37,26274
679703.94,3531705.37,26275
679703.94,3530705.37,26276
679703.94,3529705.37,26277
679703.94,3528705.37,26278
679703.94,3527705.37,26279
679703.94,3526705.37,26280
679703.94,3525705.37,26281
679703.94,3524705.37,26282
679703.94,3523705.37,26283
679703.94,3522705.37,26284
679703.94,3521705.37,26285
679703.94,3520705.37,26286
679703.94,3519705.37,26287
679703.94,3518705.37,26288
679703.94,3517705.37,26289
679703.94,3516705.37,26290
679703.94,3515705.37,26291
679703.94,3514705.37,26292
679703.94,3513705.37,26293
679703.94,3512705.37,26294
679703.94,3511705.37,26295
679703.94,3510705.37,26296
679703.94,3509705.37,26297
679703.94,3508705.37,26298
679703.94,3507705.37,26299
679703.94,3506705.37,26300
679703.94,3505705.37,26301
679703.94,3504705.37,26302
679703.94,3503705.37,26303
679703.94,3502705.37,26304
679703.94,3501705.37,26305
679703.94,3500705.37,26306
679703.94,3499705.37,26307
679703.94,3498705.37,26308
679703.94,3497705.37,26309
679703.94,3496705.37,26310
679703.94,3495705.37,26311
679703.94,3494705.37,26312
679703.94,3493705.37,26313
679703.94,3492705.37,26314
679703.94,3491705.37,26315
679703.94,3490705.37,26316
679703.94,3489705.37,26317
679703.94,3488705.37,26318
679703.94,3487705.37,26319
679703.94,3486705.37,26320
679703.94,3485705.37,26321
679703.94,3484705.37,26322
679703.94,3483705.37,26323
679703.94,3482705.37,26324
679703.94,3481705.37,26325
679703.94,3480705.37,26326
679703.94,3479705.37,26327
679703.94,3478705.37,26328
679703.94,3477705.37,26329
679703.94,3476705.37,26330
679703.94,3475705.37,26331
679703.94,3474705.37,26332
679703.94,3473705.37,26333
679703.94,3472705.37,26334
679703.94,3471705.37,26335
679703.94,3470705.37,26336
679703.94,3469705.37,26337
679703.94,3468705.37,26338
679703.94,3467705.37,26339
679703.94,3466705.37,26340
679703.94,3465705.37,26341
679703.94,3464705.37,26342
679703.94,3463705.37,26343
679703.94,3462705.37,26344
679703.94,3461705.37,26345
679703.94,3460705.37,26346
679703.94,3459705.37,26347
679703.94,3458705.37,26348
679703.94,3457705.37,26349
679703.94,3456705.37,26350
679703.94,3455705.37,26351
679703.94,3454705.37,26352
679703.94,3453705.37,26353
679703.94,3452705.37,26354
679703.94,3451705.37,26355
679703.94,3450705.37,26356
679703.94,3449705.37,26357
679703.94,3448705.37,26358
679703.94,3447705.37,26359
679703.94,3446705.37,26360
679703.94,3445705.37,26361
679703.94,3444705.37,26362
679703.94,3443705.37,26363
679703.94,3442705.37,26364
679703.94,3441705.37,26365
679703.94,3440705.37,26366
679703.94,3439705.37,26367
679703.94,3438705.37,26368
679703.94,3437705.37,26369
679703.94,3436705.37,26370
679703.94,3435705.37,26371
679703.94,3434705.37,26372
679703.94,3433705.37,26373
679703.94,3432705.37,26374
679703.94,3431705.37,26375
679703.94,3430705.37,26376
679703.94,3429705.37,26377
679703.94,3428705.37,26378
679703.94,3427705.37,26379
679703.94,3426705.37,26380
679703.94,3425705.37,26381
679703.94,3424705.37,26382
679703.94,3423705.37,26383
679703.94,3422705.37,26384
679703.94,3421705.37,26385
679703.94,3420705.37,26386
679703.94,3419705.37,26387
679703.94,3418705.37,26388
679703.94,3417705.37,26389
679703.94,3416705.37,26390
679703.94,3415705.37,26391
679703.94,3414705.37,26392
679703.94,3413705.37,26393
679703.94,3412705.37,26394
679703.94,3411705.37,26395
679703.94,3410705.37,26396
679703.94,3409705.37,26397
679703.94,3408705.37,26398
679703.94,3407705.37,26399
679703.94,3406705.37,26400
679703.94,3405705.37,26401
679703.94,3404705.37,26402
679703.94,3403705.37,26403
679703.94,3402705.37,26404
679703.94,3401705.37,26405
679703.94,3400705.37,26406
679703.94,3399705.37,26407
679703.94,3398705.37,26408
679703.94,3397705.37,26409
679703.94,3396705.37,26410
679703.94,3395705.37,26411
679703.94,3394705.37,26412
679703.94,3393705.37,26413
679703.94,3392705.37,26414
679703.94,3391705.37,26415
679703.94,3390705.37,26416
679703.94,3389705.37,26417
679703.94,3388705.37,26418
679703.94,3387705.37,26419
679703.94,3386705.37,26420
679703.94,3385705.37,26421
679703.94,3384705.37,26422
679703.94,3383705.37,26423
679703.94,3382705.37,26424
679703.94,3381705.37,26425
679703.94,3380705.37,26426
679703.94,3379705.37,26427
679703.94,3378705.37,26428
679703.94,3377705.37,26429
679703.94,3376705.37,26430
679703.94,3375705.37,26431
679703.94,3374705.37,26432
679703.94,3373705.37,26433
679703.94,3372705.37,26434
679703.94,3371705.37,26435
679703.94,3370705.37,26436
679703.94,3369705.37,26437
679703.94,3368705.37,26438
679703.94,3367705.37,26439
679703.94,3366705.37,26440
679703.94,3365705.37,26441
679703.94,3364705.37,26442
679703.94,3363705.37,26443
679703.94,3362705.37,26444
679703.94,3361705.37,26445
679703.94,3360705.37,26446
679703.94,3359705.37,26447
679703.94,3358705.37,26448
679703.94,3357705.37,26449
679703.94,3356705.37,26450
679703.94,3355705.37,26451
679703.94,3354705.37,26452
679703.94,3353705.37,26453
679703.94,3352705.37,26454
679703.94,3351705.37,26455
679703.94,3350705.37,26456
679703.94,3349705.37,26457
679703.94,3348705.37,26458
679703.94,3347705.37,26459
679703.94,3346705.37,26460
679703.94,3345705.37,26461
679703.94,3344705.37,26462
679703.94,3343705.37,26463
679703.94,3342705.37,26464
679703.94,3341705.37,26465
679703.94,3340705.37,26466
679703.94,3339705.37,26467
679703.94,3338705.37,26468
679703.94,3337705.37,26469
679703.94,3336705.37,26470
679703.94,3335705.37,26471
679703.94,3334705.37,26472
679703.94,3333705.37,26473
679703.94,3332705.37,26474
679703.94,3331705.37,26475
679703.94,3330705.37,26476
679703.94,3329705.37,26477
679703.94,3328705.37,26478
679703.94,3327705.37,26479
679703.94,3326705.37,26480
679703.94,3325705.37,26481
679703.94,3324705.37,26482
679703.94,3323705.37,26483
679703.94,3322705.37,26484
679703.94,3321705.37,26485
679703.94,3320705.37,26486
679703.94,3319705.37,26487
679703.94,3318705.37,26488
679703.94,3317705.37,26489
679703.94,3316705.37,26490
679703.94,3315705.37,26491
679703.94,3314705.37,26492
679703.94,3313705.37,26493
679703.94,3312705.37,26494
679703.94,3311705.37,26495
679703.94,3310705.37,26496
679703.94,3309705.37,26497
679703.94,3308705.37,26498
679703.94,3307705.37,26499
679703.94,3306705.37,26500
679703.94,3305705.37,26501
679703.94,3304705.37,26502
679703.94,3303705.37,26503
679703.94,3302705.37,26504
679703.94,3301705.37,26505
679703.94,3300705.37,26506
679703.94,3299705.37,26507
679703.94,3298705.37,26508
679703.94,3297705.37,26509
679703.94,3296705.37,26510
679703.94,3295705.37,26511
679703.94,3294705.37,26512
679703.94,3293705.37,26513
679703.94,3292705.37,26514
679703.94,3291705.37,26515
679703.94,3290705.37,26516
679703.94,3289705.37,26517
679703.94,3288705.37,26518
679703.94,3287705.37,26519
679703.94,3286705.37,26520
679703.94,3285705.37,26521
679703.94,3284705.37,26522
680703.94,3704705.37,26523
680703.94,3703705.37,26524
680703.94,3702705.37,26525
680703.94,3701705.37,26526
680703.94,3700705.37,26527
680703.94,3699705.37,26528
680703.94,3698705.37,26529
680703.94,3697705.37,26530
680703.94,3696705.37,26531
680703.94,3695705.37,26532
680703.94,3694705.37,26533
680703.94,3693705.37,26534
680703.94,3692705.37,26535
680703.94,3691705.37,26536
680703.94,3690705.37,26537
680703.94,3689705.37,26538
680703.94,3688705.37,26539
680703.94,3687705.37,26540
680703.94,3686705.37,26541
680703.94,3685705.37,26542
680703.94,3684705.37,26543
680703.94,3683705.37,26544
680703.94,3682705.37,26545
680703.94,3681705.37,26546
680703.94,3680705.37,26547
680703.94,3679705.37,26548
680703.94,3678705.37,26549
680703.94,3677705.37,26550
680703.94,3676705.37,26551
680703.94,3675705.37,26552
680703.94,3674705.37,26553
680703.94,3673705.37,26554
680703.94,3672705.37,26555
680703.94,3671705.37,26556
680703.94,3670705.37,26557
680703.94,3669705.37,26558
680703.94,3668705.37,26559
680703.94,3667705.37,26560
680703.94,3666705.37,26561
680703.94,3665705.37,26562
680703.94,3664705.37,26563
680703.94,3663705.37,26564
680703.94,3662705.37,26565
680703.94,3661705.37,26566
680703.94,3660705.37,26567
680703.94,3659705.37,26568
680703.94,3658705.37,26569
680703.94,3657705.37,26570
680703.94,3656705.37,26571
680703.94,3655705.37,26572
680703.94,3654705.37,26573
680703.94,3653705.37,26574
680703.94,3652705.37,26575
680703.94,3651705.37,26576
680703.94,3650705.37,26577
680703.94,3649705.37,26578
680703.94,3648705.37,26579
680703.94,3647705.37,26580
680703.94,3646705.37,26581
680703.94,3645705.37,26582
680703.94,3644705.37,26583
680703.94,3643705.37,26584
680703.94,3642705.37,26585
680703.94,3641705.37,26586
680703.94,3640705.37,26587
680703.94,3639705.37,26588
680703.94,3638705.37,26589
680703.94,3637705.37,26590
680703.94,3636705.37,26591
680703.94,3635705.37,26592
680703.94,3634705.37,26593
680703.94,3633705.37,26594
680703.94,3632705.37,26595
680703.94,3631705.37,26596
680703.94,3630705.37,26597
680703.94,3629705.37,26598
680703.94,3628705.37,26599
680703.94,3627705.37,26600
680703.94,3626705.37,26601
680703.94,3625705.37,26602
680703.94,3624705.37,26603
680703.94,3623705.37,26604
680703.94,3622705.37,26605
680703.94,3621705.37,26606
680703.94,3620705.37,26607
680703.94,3619705.37,26608
680703.94,3618705.37,26609
680703.94,3617705.37,26610
680703.94,3616705.37,26611
680703.94,3615705.37,26612
680703.94,3614705.37,26613
680703.94,3613705.37,26614
680703.94,3612705.37,26615
680703.94,3611705.37,26616
680703.94,3610705.37,26617
680703.94,3609705.37,26618
680703.94,3608705.37,26619
680703.94,3607705.37,26620
680703.94,3606705.37,26621
680703.94,3605705.37,26622
680703.94,3604705.37,26623
680703.94,3603705.37,26624
680703.94,3602705.37,26625
680703.94,3601705.37,26626
680703.94,3600705.37,26627
680703.94,3599705.37,26628
680703.94,3598705.37,26629
680703.94,3597705.37,26630
680703.94,3596705.37,26631
680703.94,3595705.37,26632
680703.94,3594705.37,26633
