X,Y,FID,
652561.88,3279473.99,1006
652561.88,3274473.99,1007
657561.88,3689473.99,1008
657561.88,3684473.99,1009
657561.88,3679473.99,1010
657561.88,3674473.99,1011
657561.88,3669473.99,1012
657561.88,3664473.99,1013
657561.88,3659473.99,1014
657561.88,3654473.99,1015
657561.88,3649473.99,1016
657561.88,3644473.99,1017
657561.88,3639473.99,1018
657561.88,3634473.99,1019
657561.88,3629473.99,1020
657561.88,3624473.99,1021
657561.88,3619473.99,1022
657561.88,3614473.99,1023
657561.88,3609473.99,1024
657561.88,3604473.99,1025
657561.88,3599473.99,1026
657561.88,3594473.99,1027
657561.88,3589473.99,1028
657561.88,3584473.99,1029
657561.88,3579473.99,1030
657561.88,3574473.99,1031
657561.88,3569473.99,1032
657561.88,3564473.99,1033
657561.88,3559473.99,1034
657561.88,3554473.99,1035
657561.88,3549473.99,1036
657561.88,3544473.99,1037
657561.88,3539473.99,1038
657561.88,3534473.99,1039
657561.88,3529473.99,1040
657561.88,3524473.99,1041
657561.88,3519473.99,1042
657561.88,3514473.99,1043
657561.88,3509473.99,1044
657561.88,3504473.99,1045
657561.88,3499473.99,1046
657561.88,3494473.99,1047
657561.88,3489473.99,1048
657561.88,3484473.99,1049
657561.88,3479473.99,1050
657561.88,3474473.99,1051
657561.88,3469473.99,1052
657561.88,3464473.99,1053
657561.88,3459473.99,1054
657561.88,3454473.99,1055
657561.88,3449473.99,1056
657561.88,3444473.99,1057
657561.88,3439473.99,1058
657561.88,3434473.99,1059
657561.88,3429473.99,1060
657561.88,3424473.99,1061
657561.88,3419473.99,1062
657561.88,3414473.99,1063
657561.88,3409473.99,1064
657561.88,3404473.99,1065
657561.88,3399473.99,1066
